onboard,engage,source,target,t,intimacy
False,False,7,12,29,1.8234114101339602
False,False,13,3,29,0.8613494748283788
False,False,13,12,29,1.7666364295213615
False,False,2,4,29,0.8699629695766625
False,False,12,3,29,0.8699629695766625
False,False,12,7,29,0.8699629695766625
False,False,14,6,29,0.8699629695766625
False,False,14,9,29,0.8699629695766625
False,False,1,11,29,0.896323717517805
False,False,7,9,29,0.896323717517805
False,False,17,7,29,0.896323717517805
False,False,17,8,29,0.896323717517805
False,False,17,15,29,0.896323717517805
False,False,19,1,29,0.896323717517805
False,False,19,4,29,0.896323717517805
False,False,13,15,29,0.9052869546929831
False,False,5,1,29,0.914339824239913
False,False,5,10,29,0.914339824239913
False,False,5,16,29,0.9234832224823122
False,False,7,11,29,1.8940733704099564
False,False,4,18,29,0.9327180547071353
False,False,8,9,29,0.9420452352542067
False,False,20,23,29,0.9420452352542067
False,False,9,4,29,0.9514656876067488
False,False,9,11,29,0.9514656876067488
False,False,7,13,29,0.9705901479276444
False,False,7,14,29,0.9705901479276444
False,False,17,25,29,0.9705901479276444
False,False,4,10,29,0.9802960494069208
False,False,4,26,29,0.9802960494069208
False,False,24,9,29,0.9900990099009901
False,False,1,0,30,0.963132782108618
False,False,0,1,30,0.07568355684346453
False,False,2,0,30,0.07568355684346453
False,False,0,2,30,0.07568355684346453
False,False,2,1,30,0.07568355684346453
False,False,1,2,30,0.963132782108618
False,False,3,0,30,0.7644039241189917
False,False,3,4,30,1.5839483944562869
False,False,4,0,30,0.7797684429937835
False,False,4,1,30,1.7503585909214279
False,False,4,5,30,0.7797684429937835
False,False,6,2,30,0.7797684429937835
False,False,6,3,30,2.451885845367438
False,False,7,8,30,0.7954417886979586
False,False,4,2,30,0.8033962065849382
False,False,4,6,30,0.8033962065849382
False,False,3,6,30,2.5169112593567493
False,False,6,9,30,0.8277399150406684
False,False,12,2,30,0.8277399150406684
False,False,7,5,30,0.8443774873329858
False,False,7,6,30,0.8443774873329858
False,False,7,12,30,1.8053578318158021
False,False,13,3,30,0.8528212622063156
False,False,13,12,30,1.7491449797241203
False,False,2,4,30,0.8613494748283788
False,False,12,3,30,0.8613494748283788
False,False,12,7,30,0.8613494748283788
False,False,14,6,30,0.8613494748283788
False,False,14,9,30,0.8613494748283788
False,False,1,11,30,0.8874492252651535
False,False,7,9,30,0.8874492252651535
False,False,17,7,30,0.8874492252651535
False,False,17,8,30,0.8874492252651535
False,False,17,15,30,0.8874492252651535
False,False,19,1,30,0.8874492252651535
False,False,19,4,30,0.8874492252651535
False,False,13,15,30,0.896323717517805
False,False,5,1,30,0.9052869546929831
False,False,5,10,30,0.9052869546929831
False,False,5,16,30,0.914339824239913
False,False,7,11,30,1.875320168722729
False,False,4,18,30,0.9234832224823122
False,False,8,9,30,0.9327180547071353
False,False,20,23,30,0.9327180547071353
False,False,9,4,30,0.9420452352542067
False,False,9,11,30,0.9420452352542067
False,False,7,13,30,0.9609803444828162
False,False,7,14,30,0.9609803444828162
False,False,17,25,30,0.9609803444828162
False,False,4,10,30,0.9705901479276444
False,False,4,26,30,0.9705901479276444
False,False,24,9,30,0.9802960494069208
False,False,8,18,30,0.9900990099009901
False,False,1,0,31,0.9535968139689287
False,False,0,1,31,0.07493421469649954
False,False,2,0,31,0.07493421469649954
False,False,0,2,31,0.07493421469649954
False,False,2,1,31,0.07493421469649954
False,False,1,2,31,0.9535968139689287
False,False,3,0,31,0.7568355684346453
False,False,3,4,31,1.5682657370854325
False,False,4,0,31,0.7720479633601817
False,False,4,1,31,1.7330283078429978
False,False,4,5,31,0.7720479633601817
False,False,6,2,31,0.7720479633601817
False,False,6,3,31,2.4276097478885528
False,False,7,8,31,0.7875661274237213
False,False,4,2,31,0.7954417886979586
False,False,4,6,31,0.7954417886979586
False,False,3,6,31,2.4919913458977714
False,False,6,9,31,0.8195444703372954
False,False,12,2,31,0.8195444703372954
False,False,7,5,31,0.8360173141910751
False,False,7,6,31,0.8360173141910751
False,False,7,12,31,1.7874830017978238
False,False,13,3,31,0.8443774873329858
False,False,13,12,31,1.7318267125981388
False,False,2,4,31,0.8528212622063156
False,False,12,3,31,0.8528212622063156
False,False,12,7,31,0.8528212622063156
False,False,14,6,31,0.8528212622063156
False,False,14,9,31,0.8528212622063156
False,False,1,11,31,0.8786625992724292
False,False,7,9,31,0.8786625992724292
False,False,17,7,31,0.8786625992724292
False,False,17,8,31,0.8786625992724292
False,False,17,15,31,0.8786625992724292
False,False,19,1,31,0.8786625992724292
False,False,19,4,31,0.8786625992724292
False,False,13,15,31,0.8874492252651535
False,False,5,1,31,0.896323717517805
False,False,5,10,31,0.896323717517805
False,False,5,16,31,0.9052869546929831
False,False,7,11,31,1.8567526422997316
False,False,4,18,31,0.914339824239913
False,False,8,9,31,0.9234832224823122
False,False,20,23,31,0.9234832224823122
False,False,9,4,31,0.9327180547071353
False,False,9,11,31,0.9327180547071353
False,False,7,13,31,0.9514656876067488
False,False,7,14,31,0.9514656876067488
False,False,17,25,31,0.9514656876067488
False,False,4,10,31,0.9609803444828162
False,False,4,26,31,0.9609803444828162
False,False,24,9,31,0.9705901479276444
False,False,8,18,31,0.9802960494069208
False,False,11,5,31,0.9900990099009901
False,False,11,20,31,0.9900990099009901
False,False,22,16,31,0.9900990099009901
False,False,24,2,31,0.9900990099009901
False,False,27,3,31,0.9900990099009901
False,False,27,26,31,0.9900990099009901
False,False,1,0,32,0.944155261355375
False,False,0,1,32,0.07419229177871241
False,False,2,0,32,0.07419229177871241
False,False,0,2,32,0.07419229177871241
False,False,2,1,32,0.07419229177871241
False,False,1,2,32,0.944155261355375
False,False,3,0,32,0.7493421469649953
False,False,3,4,32,1.552738353549933
False,False,4,0,32,0.7644039241189917
False,False,4,1,32,1.7158696117257404
False,False,4,5,32,0.7644039241189917
False,False,6,2,32,0.7644039241189917
False,False,6,3,32,3.3936730177114383
False,False,7,8,32,0.7797684429937835
False,False,4,2,32,0.7875661274237213
False,False,4,6,32,0.7875661274237213
False,False,3,6,32,2.4673181642552193
False,False,6,9,32,0.8114301686507875
False,False,12,2,32,0.8114301686507875
False,False,7,5,32,0.8277399150406684
False,False,7,6,32,0.8277399150406684
False,False,7,12,32,1.7697851502948752
False,False,13,3,32,0.8360173141910751
False,False,13,12,32,1.7146799134635038
False,False,2,4,32,0.8443774873329858
False,False,12,3,32,0.8443774873329858
False,False,12,7,32,0.8443774873329858
False,False,14,6,32,0.8443774873329858
False,False,14,9,32,0.8443774873329858
False,False,1,11,32,0.8699629695766625
False,False,7,9,32,0.8699629695766625
False,False,17,7,32,0.8699629695766625
False,False,17,8,32,1.8600619794776527
False,False,17,15,32,0.8699629695766625
False,False,19,1,32,0.8699629695766625
False,False,19,4,32,0.8699629695766625
False,False,13,15,32,0.8786625992724292
False,False,5,1,32,0.8874492252651535
False,False,5,10,32,0.8874492252651535
False,False,5,16,32,0.896323717517805
False,False,7,11,32,1.8383689527720115
False,False,4,18,32,0.9052869546929831
False,False,8,9,32,0.914339824239913
False,False,20,23,32,0.914339824239913
False,False,9,4,32,0.9234832224823122
False,False,9,11,32,0.9234832224823122
False,False,7,13,32,0.9420452352542067
False,False,7,14,32,0.9420452352542067
False,False,17,25,32,0.9420452352542067
False,False,4,10,32,0.9514656876067488
False,False,4,26,32,0.9514656876067488
False,False,24,9,32,0.9609803444828162
False,False,8,18,32,0.9705901479276444
False,False,11,5,32,0.9802960494069208
False,False,11,20,32,0.9802960494069208
False,False,22,16,32,0.9802960494069208
False,False,24,2,32,0.9802960494069208
False,False,27,3,32,0.9802960494069208
False,False,27,26,32,0.9802960494069208
False,False,18,1,32,0.9900990099009901
False,False,22,23,32,0.9900990099009901
False,False,1,0,33,0.9348071894607672
False,False,0,1,33,0.07345771463238852
False,False,2,0,33,0.07345771463238852
False,False,0,2,33,0.07345771463238852
False,False,2,1,33,0.07345771463238852
False,False,1,2,33,0.9348071894607672
False,False,3,0,33,0.741922917787124
False,False,3,4,33,1.5373647064850822
False,False,4,0,33,0.7568355684346453
False,False,4,1,33,1.6988808036888519
False,False,4,5,33,0.7568355684346453
False,False,6,2,33,0.7568355684346453
False,False,6,3,33,3.3600722947638
False,False,7,8,33,0.7720479633601817
False,False,4,2,33,0.7797684429937835
False,False,4,6,33,0.7797684429937835
False,False,3,6,33,2.442889271539821
False,False,6,9,33,0.8033962065849382
False,False,12,2,33,0.8033962065849382
False,False,7,5,33,0.8195444703372954
False,False,7,6,33,0.8195444703372954
False,False,7,12,33,1.7522625250444308
False,False,13,3,33,0.8277399150406684
False,False,13,12,33,1.6977028846173305
False,False,2,4,33,0.8360173141910751
False,False,12,3,33,0.8360173141910751
False,False,12,7,33,0.8360173141910751
False,False,14,6,33,0.8360173141910751
False,False,14,9,33,0.8360173141910751
False,False,1,11,33,0.8613494748283788
False,False,7,9,33,0.8613494748283788
False,False,17,7,33,0.8613494748283788
False,False,17,8,33,1.8416455242352998
False,False,17,15,33,0.8613494748283788
False,False,19,1,33,0.8613494748283788
False,False,19,4,33,0.8613494748283788
False,False,13,15,33,0.8699629695766625
False,False,5,1,33,0.8786625992724292
False,False,5,10,33,0.8786625992724292
False,False,5,16,33,0.8874492252651535
False,False,7,11,33,1.8201672799722886
False,False,4,18,33,0.896323717517805
False,False,8,9,33,0.9052869546929831
False,False,20,23,33,0.9052869546929831
False,False,9,4,33,0.914339824239913
False,False,9,11,33,0.914339824239913
False,False,7,13,33,0.9327180547071353
False,False,7,14,33,0.9327180547071353
False,False,17,25,33,0.9327180547071353
False,False,4,10,33,0.9420452352542067
False,False,4,26,33,0.9420452352542067
False,False,24,9,33,0.9514656876067488
False,False,8,18,33,0.9609803444828162
False,False,11,5,33,0.9705901479276444
False,False,11,20,33,0.9705901479276444
False,False,22,16,33,0.9705901479276444
False,False,24,2,33,0.9705901479276444
False,False,27,3,33,0.9705901479276444
False,False,27,26,33,0.9705901479276444
False,False,18,1,33,0.9802960494069208
False,False,22,23,33,0.9802960494069208
False,False,24,12,33,0.9900990099009901
False,False,24,15,33,0.9900990099009901
False,False,1,0,34,0.9255516727334329
False,False,0,1,34,0.07273041052711735
False,False,2,0,34,0.07273041052711735
False,False,0,2,34,0.07273041052711735
False,False,2,1,34,0.07273041052711735
False,False,1,2,34,0.9255516727334329
False,False,3,0,34,0.7345771463238852
False,False,3,4,34,1.5221432737476062
False,False,4,0,34,0.7493421469649953
False,False,4,1,34,1.6820602016721304
False,False,4,5,34,0.7493421469649953
False,False,6,2,34,0.7493421469649953
False,False,6,3,34,3.326804252241386
False,False,7,8,34,0.7644039241189917
False,False,4,2,34,0.7720479633601817
False,False,4,6,34,0.7720479633601817
False,False,3,6,34,2.4187022490493275
False,False,6,9,34,0.7954417886979586
False,False,12,2,34,0.7954417886979586
False,False,7,5,34,0.8114301686507875
False,False,7,6,34,0.8114301686507875
False,False,7,12,34,1.7349133911330998
False,False,13,3,34,0.8195444703372954
False,False,13,12,34,1.6808939451656737
False,False,2,4,34,0.8277399150406684
False,False,12,3,34,0.8277399150406684
False,False,12,7,34,0.8277399150406684
False,False,14,6,34,0.8277399150406684
False,False,14,9,34,0.8277399150406684
False,False,1,11,34,0.8528212622063156
False,False,7,9,34,0.8528212622063156
False,False,17,7,34,0.8528212622063156
False,False,17,8,34,1.8234114101339602
False,False,17,15,34,0.8528212622063156
False,False,19,1,34,0.8528212622063156
False,False,19,4,34,0.8528212622063156
False,False,13,15,34,0.8613494748283788
False,False,5,1,34,0.8699629695766625
False,False,5,10,34,0.8699629695766625
False,False,5,16,34,0.8786625992724292
False,False,7,11,34,1.802145821754741
False,False,4,18,34,0.8874492252651535
False,False,8,9,34,0.896323717517805
False,False,20,23,34,0.896323717517805
False,False,9,4,34,0.9052869546929831
False,False,9,11,34,0.9052869546929831
False,False,7,13,34,0.9234832224823122
False,False,7,14,34,0.9234832224823122
False,False,17,25,34,0.9234832224823122
False,False,4,10,34,0.9327180547071353
False,False,4,26,34,0.9327180547071353
False,False,24,9,34,0.9420452352542067
False,False,8,18,34,0.9514656876067488
False,False,11,5,34,0.9609803444828162
False,False,11,20,34,0.9609803444828162
False,False,22,16,34,0.9609803444828162
False,False,24,2,34,0.9609803444828162
False,False,27,3,34,0.9609803444828162
False,False,27,26,34,0.9609803444828162
False,False,18,1,34,0.9705901479276444
False,False,22,23,34,0.9705901479276444
False,False,24,12,34,0.9802960494069208
False,False,24,15,34,0.9802960494069208
False,False,1,0,35,0.9163877947855771
False,False,0,1,35,0.07201030745259143
False,False,2,0,35,0.07201030745259143
False,False,0,2,35,0.07201030745259143
False,False,2,1,35,0.07201030745259143
False,False,1,2,35,0.9163877947855771
False,False,3,0,35,0.7273041052711734
False,False,3,4,35,1.5070725482649565
False,False,4,0,35,0.741922917787124
False,False,4,1,35,1.665406140269436
False,False,4,5,35,0.741922917787124
False,False,6,2,35,0.741922917787124
False,False,6,3,35,3.2938655962786
False,False,7,8,35,0.7568355684346453
False,False,4,2,35,0.7644039241189917
False,False,4,6,35,0.7644039241189917
False,False,3,6,35,2.394754702029037
False,False,6,9,35,0.7875661274237213
False,False,12,2,35,0.7875661274237213
False,False,7,5,35,0.8033962065849382
False,False,7,6,35,0.8033962065849382
False,False,7,12,35,1.7177360308248513
False,False,13,3,35,0.8114301686507875
False,False,13,12,35,1.6642514308571026
False,False,2,4,35,0.8195444703372954
False,False,12,3,35,0.8195444703372954
False,False,12,7,35,0.8195444703372954
False,False,14,6,35,0.8195444703372954
False,False,14,9,35,0.8195444703372954
False,False,1,11,35,0.8443774873329858
False,False,7,9,35,0.8443774873329858
False,False,17,7,35,0.8443774873329858
False,False,17,8,35,1.8053578318158021
False,False,17,15,35,0.8443774873329858
False,False,19,1,35,0.8443774873329858
False,False,19,4,35,0.8443774873329858
False,False,13,15,35,0.8528212622063156
False,False,5,1,35,0.8613494748283788
False,False,5,10,35,0.8613494748283788
False,False,5,16,35,0.8699629695766625
False,False,7,11,35,1.7843027938165752
False,False,4,18,35,0.8786625992724292
False,False,8,9,35,0.8874492252651535
False,False,20,23,35,0.8874492252651535
False,False,9,4,35,0.896323717517805
False,False,9,11,35,0.896323717517805
False,False,7,13,35,0.914339824239913
False,False,7,14,35,0.914339824239913
False,False,17,25,35,0.914339824239913
False,False,4,10,35,0.9234832224823122
False,False,4,26,35,0.9234832224823122
False,False,24,9,35,0.9327180547071353
False,False,8,18,35,0.9420452352542067
False,False,11,5,35,0.9514656876067488
False,False,11,20,35,0.9514656876067488
False,False,22,16,35,0.9514656876067488
False,False,24,2,35,0.9514656876067488
False,False,27,3,35,0.9514656876067488
False,False,27,26,35,0.9514656876067488
False,False,18,1,35,0.9609803444828162
False,False,22,23,35,0.9609803444828162
False,False,24,12,35,0.9705901479276444
False,False,24,15,35,0.9705901479276444
False,False,16,10,35,0.9900990099009901
False,False,16,12,35,0.9900990099009901
False,False,1,0,36,0.9073146483025516
False,False,0,1,36,0.07129733411147667
False,False,2,0,36,0.07129733411147667
False,False,0,2,36,0.07129733411147667
False,False,2,1,36,0.07129733411147667
False,False,1,2,36,0.9073146483025516
False,False,3,0,36,0.7201030745259143
False,False,3,4,36,1.4921510378860956
False,False,4,0,36,0.7345771463238852
False,False,4,1,36,1.648916970563798
False,False,4,5,36,0.7345771463238852
